Date,NumberOfSubjects,Fatal,SubjectArmed,Notes,SubjectRace,SubjectGender,SubjectAge,NatureOfStop,NumberOfShots,NumberOfOfficers,OfficerRace,OfficerGender,Department,FullNarrative,city,year,month,day,fdate,b,l,w,a,tr,AvgAge,VA,F,nshots,sit,other,replica,knife,weapon
1/2/2014,1,N,Y,,W,M,45,Domestic disturbance,NA,4,,U,Jacksonville Police Department,"Gary Robert Schiwart was shot in the head by a SWAT team after a domestic dispute, but survived his wounds. Police responded to a report of an aggravated assault about 11:30 a.m. at a home on Herlong Road. Schiwart had gotten into an argument with his mother, police said, and was threatening both suicide and harming his mother. He fired a shotgun as she fled the home but didn??t hit her, according to police. Police said Schiwart threatened suicide and to kill anyone who approached. By 2:30 p.m. negotiators and SWAT members began several hours of contact with Schiwart by phone and bullhorn. Shortly after 4 p.m. police heard another gunshot, and Schiwart broke out a window and fired a blast at a SWAT response vehicle. Police fired back, and Schiwart retreated, then reappeared just before 5 p.m. at the front door with the shotgun and pointed it, drawing fire by one officer, police said. Schiwart retreated again. Then, about an hour later, an officer spotted Schiwart pointing the shotgun and fired, police said. At about 6:40 p.m. Schiwart came out of the house and was taken to a hospital with a gunshot wound to the head. Seven shots were fired by Officers M.W. Crawford, D.R. Hurley, D.J. Gianakas and N.A. Rodgers. Schiwart fired at least twice into the floor and twice at police.",Jacksonville,2014,1,2,1/2/2014,0,0,1,0,1,45,TRUE,FALSE,NA,dv,FALSE,FALSE,FALSE,gun
3/21/2014,1,F,Y,,B,M,21,Police chase,NA,1,,U,Jacksonville Police Department,"Homer Ken Warren was running from police when Officer Matthew Bolan shot him several times in the torso, killing him. Bolan was investigating a stolen car when noticed a Chrysler Sebring convertible that he suspected was stolen in a carjacking the night before, police said. Bolan got in his police cruiser and chased the vehicle until it stopped at about 6:20 p.m. on West 25th and Division streets, according to police. Three men got out and fled, and Bolan focused on Warren, who he said pointed a handgun at him during the chase through a residential neighborhood. A second suspect being chased ??? Terrance Clark ??? surrendered.",Jacksonville,2014,3,21,3/21/2014,1,0,0,0,1,21,TRUE,TRUE,NA,misc,FALSE,FALSE,FALSE,gun
4/7/2014,1,N,Y,,B,M,65,Armed disturbance,NA,1,,U,Jacksonville Police Department,"Larry Anthony Mixon was shot in the leg after officers responding to a report of shots fired said he refused to drop his handgun. Officers John Welch II and Steven Coleman Jr. said they approached Mixson and his brother, Reginald Mixson Sr, 55, at about 2:30 a.m. as the two argued in their garage. Mixson??s nephew, Reginald Mixson Jr., 32, had been shot in the knee following a confrontation with his uncle inside the housem police said. Officers ordered Larry Mixson to drop his handgun, but he refused refused, instead shooting once at Welch, who fired nine times with his service rifle, according to police. Mixson fell and dropped his .38-caliber revolver on the ground, but he then tried to pick it up, police said. Welch fired five more times. Mixson was shot once in the leg.",Jacksonville,2014,4,7,4/7/2014,1,0,0,0,1,65,TRUE,FALSE,NA,weapon,FALSE,FALSE,FALSE,gun
4/26/2014,1,N,Y,,B,M,23,Police chase,NA,1,,U,Jacksonville Police Department,"Devon Rashad Spencer, known also as ""Lil Kev,"" fired an AK-47 at police before he was shot in the shoulder and upper leg, police said. Officer Clifford Sames went to Frazier Street as part of an investigation into a hit-and-run crash and was walking up to a residence with four people standing in a nearby front yard, police said. As he approached, Spencer began shooting at him with an AK-47 rifle, according to police. Sames fired back five times, hitting Spencer in the shoulder and leg.",Jacksonville,2014,4,26,4/26/2014,1,0,0,0,1,23,TRUE,FALSE,NA,misc,FALSE,FALSE,FALSE,gun
5/2/2014,1,F,N,Knife.,W,M,29,Domestic disturbance,NA,1,,U,Jacksonville Police Department,"Brandon Daniel Peters was shot dead after stabbing Officer Steven Brown with a knife. Police were responding to an earlier confrontation Peters had with 20-year-old Wayne Coyle, who was stabbed almost a dozen times. When a sergeant and two officers went to the door, an elderly man opened the door and told officers that Peters was inside, policesaid. Immediately thereafter, Peters jumped off a couch and charged at Brown, the first to walk inside, according to police. Peters stabbed Brown in his left arm, and Brown tried to kick Peters away and strike him with his rifle, but was unsuccessful, police said. Brown fired once, striking him in the shoulder, but Peters continued to charge, according to police. Brown??s rifle then jammed, but he was able to clear the jam and fire a second time, police said. Peters fell to the ground after the second rifle shot and then attempted to get back up with the knife, according to police. Brown then switched to his pistol and shot Peters a third time, killing him, police said. One of the other officers also had tried unsuccessfully use a Taser on Peters.",Jacksonville,2014,5,2,5/2/2014,0,0,1,0,1,29,FALSE,TRUE,NA,dv,FALSE,TRUE,TRUE,knife
6/4/2012,1,F,Y,,B,M,28,Suspect search,NA,1,,U,Jacksonville Police Department,"Thomas Dewitt Johnson was shot after a police chase that ended in his car being rammed off the road on London Bridge Lane. As Johnson got out of the car, he pointed a pistol at Officer James Busque, prompting the officer to shoot a total of four times. Police were first called to the Grand Court Apartments on Blanding Boulevard shortly before 6:30 p.m. after Mario Perez, 39, was repeatedly shot during a dispute. Perez, who survived, was there to help a woman when he was shot by Johnson. Busque saw a vehicle he thought belonged to Johnson about two miles away at Blanding and 103rd Street and attempted a traffic stop, but Johnson fled and ran other cars off the road, police said. Busque first fired three times, but Johnson spun, pointed the gun at Busque again and was shot one more time, according to police.",Jacksonville,2012,6,4,6/4/2012,1,0,0,0,1,28,TRUE,TRUE,NA,suspect,FALSE,FALSE,FALSE,gun
7/1/2014,1,F,Y,Mental illness may be involved.,W,M,59,SWAT,NA,2,,U,Jacksonville Police Department,"Michael Jones Keys called 911 asking to send SWAT because he wanted to be killed, police said. When the SWAT team did arrive, Keys emerged as police were setting up a perimeter and communicating with him with a loudspeaker. Police said that Keys went back inside and grabbed a handgun, then re-emerged. An officer noticed the handgun and notified other police over the radio, according to police. Officers told Keys to drop the weapon, but he refused and turned to raise the gun toward nearby officers, police said. Sgt. Tony Batrous and Officer Kenon Samuel fired AR-15 rifles five and two times, respectively. Police said Keys had an assault-type rifle on his couch inside.",Jacksonville,2014,7,1,7/1/2014,0,0,1,0,1,59,TRUE,TRUE,NA,mental,FALSE,TRUE,FALSE,gun
11/24/2014,1,F,N,,B,M,33,Traffic stop,NA,1,,U,Jacksonville Police Department,"Leonardo Little was killed by police following a traffic stop that escalated into a struggle. Police said that Officer Cecil Grant stopped Little's vehicle at about 7:15 p.m. on 103rd Street near the Interstate 295 interchange because of an expired tag. Little, who was driving the car, said he didn??t have a license and provided several names and date of births, police said. According to police, Little swung at Grant as he was being handcuffed and tried to run away. Police said that Grant drew his Taser and shot Little, causing him to fall to the ground. Grant again tried to put Little in handcuffs, but he resisted, police said. Grant said that Little went for his Taser and, in response, he shot Little in the chest and leg. Little's family disputed the police accounting of events and attempted to have an independent autopsy done.",Jacksonville,2014,11,24,11/24/2014,1,0,0,0,1,33,FALSE,TRUE,NA,traffic,FALSE,FALSE,FALSE,unarmed
12/24/2014,1,N,Y,,B,M,27,Robbery call,NA,1,,U,Jacksonville Police Department,"Michael Kevin Hollis was taken into custody after being shot by a police officer responding to a robbery call. A store manager at Gate Liquors responded to a burglar alarm at around 2:30 a.m. and saw an armed masked man inside, police said. When police arrived, the suspect walked outside and refused demands to drop an assault rifle and a scoped rifle that belonged to the business owner, police said. Officer Steve Coleman shot eight times, hitting the man in the leg. Two rounds hit the rifles.",Jacksonville,2014,12,24,12/24/2014,1,0,0,0,1,27,TRUE,FALSE,NA,robbery,FALSE,TRUE,FALSE,gun
12/27/2014,1,F,N,Box put into black sock.,B,M,28,Suspect search,NA,3,,U,Jacksonville Police Department,"David Andre Scott was identified as a homicide suspect before he was shot and killed by a SWAT team. Earlier in the morning, Scott's 31-year-old friend Laroy Tucker was killed during a card game, police said. A witness said Scott shot Tucker in the head for no apparent reason, according to police. Eight SWAT officers and detectives spoke to Scott through a door and windows but he told them he was not coming out without a fight, police said. At about 10:25 p.m. Scott swung the front door open and pointed what appeared to be a black handgun at the three SWAT officers who were covering the front door, according to police. After the shooting, police said the object was actually a small box shoved into a black sock held in a manner as if it was a pistol. Sgt. Brad Echelberger and detectives Lee McCranie and Woodrow Crotty fired a total of 21 bullets at Scott, hitting him several times in the torso and extremities. Police did not find the gun used to kill Tucker or any other weapons when they searched the apartment.",Jacksonville,2014,12,27,12/27/2014,1,0,0,0,1,28,FALSE,TRUE,NA,suspect,FALSE,FALSE,FALSE,unarmed
3/12/2015,1,N,N,,B,M,17,Home invasion,NA,1,,U,Jacksonville Police Department,"Samuel Boyd was unarmed when he was shot by a police officer responding to a home invasion call. Police first responded at about 1:30 p.m. after reports that two intruders were breaking into a home where guns were stoeln in a burgalary a day earlier. Two teens called their father as the suspects rang the doorbell, then knocked on the door, then burst in police said. Their father called police as he left work and arrived at the same time as Officer Matthew Krueger, police said. Outside the house, the officer said he saw one of the suspects attempting to flee through a window. Police said that Krueger pulled out his Taser told the suspect to stop, but shots were fired in his direction. Kruger said he could see a second suspect move through the backyard. More officers arrived and found the homeowner holding Boyd in the front yard with a gunshot wound to the shoulder. Initially it was unclear who shot Boyd because the homeowner also fired a pistol and a rifle during the confrontation. It was later determined that the officer was the one who hit Boyd. Police suspected that Boyd did have a gun and that an accomplice who was with him did. They said that explained why the officer may have heard shots fired in his direction.",Jacksonville,2015,3,12,3/12/2015,1,0,0,0,1,17,FALSE,FALSE,NA,misc,FALSE,FALSE,FALSE,unarmed
3/19/2015,1,F,U,,B,M,16,Suspect search,NA,1,,U,Jacksonville Police Department,"Kendre Omari Alston was shot in the back of the head while he was unarmed and running from police. During a winter break from school, police were called at around noon to Castellano Avenue and Helena Street about suspicious activity near the Hilltop Cemetery. Police said the caller told dispatchers that there were armed and provided a licence plate number, which matched a stolen vehicle. Hours later, Sgt. John Nobles located the vehicle on a dead end road, Sycamore Street. Nobles said that the vehicle approached him and tried to ram him off the road while fleeing the scene, so he pulled a U turn and chased them down nearby streets until the stolen car was crashed. According to Nobles, a driver and a passenger got out with guns in their hands and the driver pointed his gun toward him while the passenger saw Nobles and threw his weapon down in front of the wrecked car. Nobles chased Alston, who he said was the driver, as he ran, firing his weapon twice. The passenger got away. Nobles kept chasing Alston until, at the bottom of the driveway, he fired two more shots. Nobles would later claim that Alston was facing him and he thought he was being ambushed. Police found a weapon on the chase path they said belonged to Alston, but no fingerprints or DNA that matched Alston's were recovered.",Jacksonville,2015,3,19,3/19/2015,1,0,0,0,1,16,FALSE,TRUE,NA,suspect,FALSE,FALSE,FALSE,U
3/29/2015,1,N,N,Third police shooting involving this officer.,B,M,22,Domestic disturbance,NA,1,,U,Jacksonville Police Department,"Devanta Jones was shot by police after a brief footchase and a struggle. Police said they were first called to a domestic disturbance at Cleveland Arms apartments at about 8:45 a.m. Officer Mike McKinley was the first to arrive at the apartment and saw Jones on top of Katrina Oliver strangling her, police said. Oliver later told the media that never happened. McKinley said he ordered Jones off of Oliver and that Jones then struggled with a second officer, Cliff Sames, when Sames tried to handcuff him. McKinley and Sames both fired their Tasers at Jones but missed, police said. Jones ran down the street and kicked in the door of an apartment with a mother and three children, only to run through the back door, police said. Sames fired his Taser once more time when he caught up to Jones, but police said it was ineffective and the two men fought. In the struggle, Jones wrenched the Taser away, according to police. It was the third police-involved shooting involving Sames.",Jacksonville,2015,3,29,3/29/2015,1,0,0,0,1,22,FALSE,FALSE,NA,dv,FALSE,FALSE,FALSE,unarmed
4/8/2015,1,N,Y,,B,M,20,Patrol encounter,NA,U,,U,Jacksonville Police Department,"Christopher Green was shot several times after undercover narcotics detectives confronted him on the street. The detectives said they saw Green yelling and waving a gun in his hand at about 6:30 p.m. when they were stopped at a red light. After calling for uniformed backup, they got out to confront him, according to police. Detectives said that Green had put the gun in his rear waistband but reached around as if to grab the gun as they approached. The detectives fired four shots each from a few feet away, striking Green in the stomach, leg and arm. Green did not pull out his gun and never fired the weapon. At least one bullet hit a passing car carrying a family to church. Green, who had a history of mental health issues, was charged with carrying a concealed firearm. Police said that he took the gun from another man during a confrontation a couple nights earlier.",Jacksonville,2015,4,8,4/8/2015,1,0,0,0,1,20,TRUE,FALSE,NA,misc,FALSE,FALSE,FALSE,gun
